Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Long Distance Charges,Total Revenue,Customer Status,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_Not Subscribed To Internet,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Offer_no offer,Offer_offer a,Offer_offer b,Offer_offer c,Offer_offer d,Offer_offer e
0,63,1,0,0,24,0,1,0,1,1,0,1,1,1,1,99.3,2431.35,1079.04,3510.39,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,60,1,3,3,31,0,0,0,0,0,0,0,0,0,0,21.0,697.7,303.8,1001.5,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,67,1,0,8,67,1,1,1,0,1,0,1,1,1,1,107.05,7142.5,2577.49,9719.99,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,28,0,0,0,4,0,1,1,1,0,1,0,0,1,1,60.4,272.15,72.12,344.27,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,79,0,0,0,2,0,1,0,0,0,0,0,0,1,0,24.35,41.85,0.0,41.85,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,50,0,0,0,22,0,1,0,1,0,0,1,1,1,1,93.2,2157.3,1023.0,3180.3,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,42,1,0,2,66,0,1,1,1,1,1,1,1,1,1,85.9,5595.3,502.26,6097.56,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,73,0,0,0,2,0,1,1,0,1,0,1,0,1,0,66.4,94.55,11.14,105.69,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,0,0,0,2,0,1,1,0,1,0,0,0,1,1,55.1,113.35,10.66,124.01,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0,34,0,0,0,1,0,1,0,0,0,0,1,0,1,1,80.25,80.25,32.92,113.17,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,40,1,0,0,71,0,1,1,0,1,1,1,1,1,1,82.0,5999.85,2713.62,8713.47,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,62,0,0,0,20,0,0,0,0,0,0,0,0,0,1,19.7,419.4,542.2,961.6,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,34,1,2,1,66,0,1,0,0,0,1,0,0,1,1,49.4,3251.85,3175.26,6427.11,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,39,1,0,1,34,1,1,0,0,1,0,1,0,1,0,87.45,2874.15,1386.52,4260.67,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,49,1,0,1,47,0,1,1,0,1,0,1,0,0,1,66.05,3021.45,308.32,3369.77,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,42,1,0,1,69,1,1,0,1,1,0,1,1,1,1,103.95,7446.9,2566.8,10013.7,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,38,0,0,0,70,1,1,0,1,1,1,0,0,0,1,90.25,6385.95,938.0,7423.95,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,35,0,0,0,17,0,0,0,0,0,0,0,0,0,0,20.15,353.65,74.46,428.11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,35,0,7,0,1,0,0,0,0,0,0,0,0,0,0,19.25,19.25,12.81,32.06,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,56,1,0,1,46,1,0,0,0,0,0,0,0,0,0,24.9,1174.8,848.7,2023.5,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,29,0,3,0,41,0,1,1,1,1,1,1,1,1,1,111.15,4507.15,1253.78,5760.93,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,38,0,0,0,54,1,1,0,0,0,1,1,1,1,1,100.1,5440.9,2258.82,7699.72,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,46,1,1,4,1,0,0,0,0,0,0,0,0,0,0,19.9,19.9,45.77,65.67,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,63,0,0,0,8,0,1,0,0,0,0,0,1,1,1,54.75,438.05,244.24,682.29,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,53,0,0,0,12,1,1,0,0,0,0,1,1,0,1,94.2,1046.1,153.0,1311.71,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,51,0,3,0,33,0,0,0,0,0,0,0,0,0,1,20.15,682.15,698.28,1380.43,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,57,1,0,1,21,1,1,1,0,1,0,1,1,1,1,103.9,2254.2,25.41,2279.61,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,28,1,0,1,12,1,1,0,1,1,0,0,0,1,1,84.5,916.9,487.56,1404.46,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,26,1,3,0,25,0,1,0,0,0,1,1,0,1,0,85.9,2199.05,294.75,2493.8,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,35,1,0,7,33,0,1,1,0,1,0,1,1,1,0,74.75,2453.3,1612.05,4065.35,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,38,0,0,0,11,0,1,0,0,0,1,1,1,1,0,70.5,829.3,523.71,1353.01,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,57,0,0,0,47,0,0,0,0,0,0,0,0,0,0,20.15,1046.2,164.03,1210.23,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,75,0,0,0,7,0,1,0,1,0,1,0,1,1,1,44.4,265.8,0.0,265.8,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,22,0,0,0,49,0,1,0,0,1,0,0,0,1,1,30.2,1453.1,0.0,1453.1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,54,1,0,1,49,1,1,0,1,0,0,1,1,1,1,99.05,4853.75,1003.52,5843.03,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,38,1,0,5,55,1,1,0,0,1,0,0,0,1,1,77.75,4458.15,1067.55,5525.7,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,49,1,0,0,20,0,0,0,0,0,0,0,0,0,0,19.25,375.25,960.6,1335.85,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,79,1,0,8,28,1,0,0,0,0,0,0,0,0,0,25.7,734.6,715.96,1450.56,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,69,0,0,0,1,0,1,0,0,0,0,0,0,1,1,69.75,69.75,33.84,103.59,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,36,1,0,2,4,0,1,1,1,0,0,0,0,1,0,54.7,235.05,27.08,262.13,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,24,0,0,0,42,0,0,0,0,0,0,0,0,0,1,20.75,844.45,769.02,1613.47,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,38,0,0,0,4,0,1,0,0,0,0,1,0,1,1,56.4,234.85,83.04,317.89,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,52,0,0,0,41,0,0,0,0,0,0,0,0,0,0,20.45,775.6,634.68,1410.28,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,42,0,0,0,13,0,0,0,0,0,0,0,0,0,1,19.95,257.0,212.55,469.55,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,33,1,1,3,50,1,0,0,0,0,0,0,0,0,0,24.95,1261.45,1115.0,2376.45,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,70,0,0,0,1,0,1,0,0,0,0,0,0,0,1,69.85,69.85,43.45,153.3,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,49,0,0,0,1,0,1,0,0,0,0,0,0,1,0,45.3,45.3,34.37,79.67,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,67,1,1,6,66,1,1,0,1,1,0,1,1,1,1,104.9,6891.45,2599.08,9490.53,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,61,0,3,0,10,1,0,0,0,0,0,0,0,0,0,24.8,223.9,344.7,568.6,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,78,1,0,1,2,1,1,0,0,1,0,0,0,1,0,79.2,172.85,35.46,208.31,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,80,0,0,0,1,0,1,0,0,1,0,0,0,0,1,75.3,75.3,35.09,130.39,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,76,0,0,0,16,1,1,0,0,0,0,1,1,1,1,96.15,1529.2,620.0,2149.2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,47,1,3,1,27,0,1,1,1,0,0,0,0,1,1,80.65,2209.75,424.17,2633.92,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,58,0,0,0,58,0,0,0,0,0,0,0,0,0,0,20.3,1131.5,1696.5,2828.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,70,1,0,1,3,1,1,0,0,0,0,1,1,1,1,94.6,279.55,96.93,376.48,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,36,0,0,0,8,0,1,0,1,0,1,1,0,1,1,65.45,554.45,298.96,853.41,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,52,1,0,8,71,1,1,0,1,1,0,1,1,1,1,105.7,7472.15,2066.81,9538.96,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,63,1,0,1,9,1,1,0,0,0,0,1,0,0,1,85.35,754.65,127.89,932.54,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,67,1,0,1,28,1,1,0,0,0,1,1,1,1,1,101.3,2812.2,460.04,3272.24,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,33,1,0,1,3,1,1,0,0,0,0,0,0,1,1,75.15,216.75,45.06,261.81,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,25,0,0,0,22,0,1,0,1,0,0,0,1,1,1,84.3,1855.65,639.54,2495.19,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,36,0,0,0,63,0,1,1,1,1,1,1,1,1,0,-10.0,7049.75,827.82,7877.57,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,46,0,0,0,34,0,1,1,0,1,0,0,0,1,0,56.95,1889.5,581.06,2470.56,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,21,0,0,0,46,1,1,1,0,0,0,1,0,1,1,89.15,4245.55,1736.5,5982.05,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,54,0,0,0,15,0,0,0,0,0,0,0,0,0,0,19.75,297.3,597.6,894.9,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,20,1,2,9,58,0,1,1,1,0,0,1,1,1,0,99.25,5846.65,2264.9,8111.55,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,19,1,2,1,44,0,1,1,1,1,1,0,1,1,1,54.05,2375.2,0.0,2327.75,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,41,1,0,1,1,0,1,0,0,0,0,0,0,0,0,70.0,70.0,19.15,99.15,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,51,0,0,0,22,1,1,1,0,0,0,1,1,1,1,100.75,2095.0,790.46,2885.46,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,44,1,0,1,20,0,1,0,0,0,0,0,0,1,1,24.45,482.8,0.0,482.8,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,62,1,1,1,8,0,1,1,1,0,0,0,0,1,0,54.65,482.25,310.24,792.49,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,60,1,3,6,24,1,1,0,1,1,0,0,0,1,0,83.15,2033.05,994.8,3027.85,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,48,0,0,0,1,0,1,0,0,1,0,1,0,1,1,85.45,85.45,22.97,108.42,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,39,0,0,0,72,1,0,0,0,0,0,0,0,0,0,25.45,1866.45,486.0,2352.45,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,73,0,0,0,14,1,1,0,0,1,0,0,0,1,1,80.35,1058.1,102.76,1128.15,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,60,0,0,0,6,0,1,0,0,0,1,0,0,1,1,49.5,312.7,160.56,473.26,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,58,0,0,0,12,0,0,0,0,0,0,0,0,0,0,19.3,228.75,501.36,730.11,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,61,0,0,0,7,0,1,0,0,0,0,0,0,1,1,69.85,515.45,192.22,707.67,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,77,1,0,0,72,1,0,0,0,0,0,0,0,0,1,25.0,1802.55,2087.28,3860.9,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,23,1,0,4,10,1,1,1,0,0,0,0,0,1,1,78.15,765.15,380.3,1145.45,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,77,0,0,0,20,1,1,0,1,1,0,0,1,0,1,94.1,1782.4,974.6,2837.0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,44,0,0,0,15,1,1,1,0,1,0,0,0,1,1,84.35,1302.65,93.3,1395.95,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,56,0,0,0,58,0,1,1,1,1,1,0,0,1,1,64.9,3795.45,1709.26,5504.71,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,30,0,3,0,20,0,0,0,0,0,0,0,0,0,1,19.4,374.5,455.6,830.1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,25,1,0,1,46,1,1,1,0,0,0,0,0,1,0,53.1,2459.8,2058.04,4517.84,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,47,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19.95,68.2,27.44,95.64,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,53,1,1,9,35,1,0,0,0,0,0,0,0,0,1,25.4,949.8,1146.25,2096.05,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20.95,20.95,40.48,61.43,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,43,0,0,0,9,0,0,0,0,0,0,0,0,0,1,19.5,178.85,422.46,601.31,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,50,0,0,0,20,1,1,1,0,0,0,1,0,0,1,89.1,1879.25,494.6,2388.42,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,44,0,1,0,35,0,0,0,0,0,0,0,0,0,1,20.1,644.5,893.2,1537.7,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,46,0,0,0,21,1,1,0,0,0,0,0,1,1,1,84.1,1737.45,1030.05,2767.5,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,76,0,0,0,49,1,1,1,0,0,0,1,1,1,0,101.55,5070.4,1217.16,6287.56,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,51,0,0,0,47,1,1,0,1,1,0,1,1,1,1,106.35,4849.1,683.38,5532.48,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,28,0,1,0,13,0,1,1,0,0,0,0,0,1,1,52.1,670.65,249.21,919.86,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,23,0,0,0,30,0,1,0,0,0,1,0,1,1,1,40.35,1187.05,0.0,1187.05,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,29,1,0,1,58,1,1,1,0,1,1,1,1,1,1,84.3,4916.4,1813.66,6730.06,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,60,1,0,6,53,0,0,0,0,0,0,0,0,0,1,19.85,1039.45,601.55,1626.33,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,69,0,0,0,2,1,1,0,1,0,0,0,1,1,0,89.5,161.5,94.94,256.44,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,71,1,0,1,60,1,1,0,1,1,0,1,1,0,1,105.9,6401.25,2202.6,8713.85,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,27,1,1,8,8,0,0,0,0,0,0,0,0,0,0,19.7,130.25,92.56,222.81,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,76,0,0,0,2,0,1,0,1,1,1,0,1,1,1,95.1,180.25,25.92,206.17,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,34,0,0,0,51,0,1,0,1,1,0,1,1,1,1,99.0,5038.15,2158.83,7196.98,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,68,1,0,1,27,0,1,0,0,0,0,0,1,0,0,36.5,1032.0,0.0,1062.0,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0,61,0,0,0,12,0,1,0,0,1,0,1,1,1,0,95.5,1115.15,417.72,1532.87,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
0,48,0,0,0,4,0,1,0,0,0,0,0,0,1,1,24.25,96.05,0.0,96.05,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
1,60,0,0,0,31,1,1,0,1,0,0,0,0,1,1,81.15,2640.55,1303.55,3944.1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,45,0,0,0,10,0,1,0,0,0,0,0,0,1,0,46.0,492.1,135.1,627.2,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,53,1,0,3,41,0,1,0,1,1,1,0,0,1,1,86.2,3339.05,542.43,3881.48,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,69,0,0,0,18,0,1,0,1,0,0,0,0,1,1,49.85,865.75,740.34,1606.09,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,45,1,3,7,32,0,1,0,1,0,0,1,0,0,1,86.1,2723.75,853.12,3706.87,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,37,0,0,0,10,1,1,0,0,0,0,0,0,1,1,75.75,777.3,398.5,1175.8,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1,66,0,0,0,49,1,1,0,0,0,0,1,1,1,1,96.2,4718.25,1585.64,6303.89,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,29,0,0,0,62,0,0,0,0,0,0,0,0,0,0,19.85,1253.65,878.54,2132.19,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,48,1,0,10,42,0,1,1,0,1,1,1,0,1,0,48.15,2032.3,0.0,2032.3,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,65,1,0,0,72,1,1,0,1,0,0,1,1,1,0,98.35,6929.4,3211.92,10141.32,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,21,0,0,0,24,1,1,0,0,0,1,0,1,1,1,89.55,2259.35,433.68,2693.03,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,22,0,0,0,65,1,0,0,0,0,0,0,0,0,1,25.1,1725.0,1327.95,3052.95,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
